datetime,temp
2011-10-30,13.085833333333335
2011-10-31,13.939999999999996
2011-11-01,16.434166666666666
2011-11-02,15.4775
2011-11-03,16.741666666666664
2011-11-04,16.536666666666665
2011-11-05,13.393333333333336
2011-11-06,14.281666666666666
2011-11-07,16.194999999999997
2011-11-08,16.741666666666664
2011-11-09,16.400000000000002
2011-11-10,15.579999999999997
2011-11-11,13.290833333333333
2011-11-12,14.623333333333335
2011-11-13,18.074166666666667
2011-11-14,21.730000000000004
2011-11-15,21.73
2011-11-16,18.723333333333343
2011-11-17,14.008333333333338
2011-11-18,11.240833333333333
2011-11-19,13.495833333333332
2011-11-20,18.996666666666666
2011-11-21,18.347499999999997
2011-11-22,17.08333333333334
2011-11-23,18.074166666666667
2011-11-24,15.306666666666665
2011-11-25,15.375
2011-11-26,15.409166666666664
2011-11-27,18.825833333333332
2011-11-28,20.64260869565217
2011-11-29,18.79166666666666
2011-11-30,13.325000000000003
2011-12-01,12.812500000000002
2011-12-02,12.880833333333333
2011-12-03,12.265833333333335
2011-12-04,13.564166666666667
2011-12-05,15.819166666666673
2011-12-06,18.96250000000001
2011-12-07,16.809999999999995
2011-12-08,10.899166666666666
2011-12-09,11.92416666666667
2011-12-10,11.274999999999999
2011-12-11,9.054166666666669
2011-12-12,9.771666666666667
2011-12-13,11.582500000000003
2011-12-14,13.0175
2011-12-15,17.322499999999998
2011-12-16,15.375
2011-12-17,10.591666666666663
2011-12-18,9.771666666666667
2011-12-19,11.343333333333334
2011-12-20,15.819166666666662
2011-12-21,17.56166666666667
2011-12-22,17.35666666666667
2011-12-23,15.306666666666667
2011-12-24,12.402500000000002
2011-12-25,11.26608695652174
2011-12-26,13.19130434782609
2011-12-27,13.325000000000003
2011-12-28,12.264347826086956
2011-12-29,10.181666666666668
2011-12-30,12.778333333333334
2011-12-31,16.810000000000006
2012-01-01,15.170000000000003
2012-01-02,11.194782608695652
2012-01-03,6.149999999999998
2012-01-04,4.4075000000000015
2012-01-05,10.899166666666666
2012-01-06,13.70083333333333
2012-01-07,16.126666666666665
2012-01-08,13.837500000000004
2012-01-09,9.190833333333332
2012-01-10,12.656521739130437
2012-01-11,11.240833333333335
2012-01-12,15.6825
2012-01-13,11.240833333333333
2012-01-14,7.38
2012-01-15,6.833333333333333
2012-01-16,7.79
2012-01-17,15.294782608695655
2012-01-18,12.436666666666666
2012-01-19,7.789999999999999
2012-01-20,8.917499999999999
2012-01-21,7.1066666666666665
2012-01-22,6.662500000000001
2012-01-23,8.951666666666666
2012-01-24,14.042500000000002
2012-01-25,12.060833333333335
2012-01-26,14.008333333333331
2012-01-27,17.425
2012-01-28,12.949166666666665
2012-01-29,11.582500000000001
2012-01-30,11.035833333333334
2012-01-31,15.99
2012-02-01,19.235833333333336
2012-02-02,16.36583333333333
2012-02-03,12.84666666666667
2012-02-04,10.830833333333336
2012-02-05,10.899166666666668
2012-02-06,11.58695652173913
2012-02-07,14.520833333333334
2012-02-08,10.523333333333335
2012-02-09,10.865000000000002
2012-02-10,11.514166666666668
2012-02-11,9.190833333333334
2012-02-12,5.2275
2012-02-13,9.1225
2012-02-14,13.085833333333332
2012-02-15,14.281666666666666
2012-02-16,12.983333333333333
2012-02-17,14.076666666666666
2012-02-18,14.213333333333333
2012-02-19,11.480000000000002
2012-02-20,11.48
2012-02-21,11.800869565217392
2012-02-22,16.229166666666668
2012-02-23,18.620833333333334
2012-02-24,16.7075
2012-02-25,11.924166666666666
2012-02-26,11.445833333333333
2012-02-27,15.033333333333337
2012-02-28,14.725833333333332
2012-02-29,14.11826086956522
2012-03-01,19.919166666666662
2012-03-02,14.486666666666665
2012-03-03,16.980833333333337
2012-03-04,13.359166666666669
2012-03-05,9.976666666666668
2012-03-06,10.591666666666665
2012-03-07,16.570833333333336
2012-03-08,21.6275
2012-03-09,16.844166666666666
2012-03-10,11.787500000000001
2012-03-11,14.831304347826087
2012-03-12,19.133333333333333
2012-03-13,23.165000000000006
2012-03-14,23.4725
2012-03-15,22.857499999999998
2012-03-16,17.869166666666672
2012-03-17,21.080833333333334
2012-03-18,19.372499999999995
2012-03-19,22.34500000000001
2012-03-20,22.994166666666672
2012-03-21,21.798333333333332
2012-03-22,22.720833333333342
2012-03-23,24.668333333333326
2012-03-24,20.602500000000003
2012-03-25,17.937500000000004
2012-03-26,18.27916666666667
2012-03-27,13.256666666666666
2012-03-28,19.850833333333338
2012-03-29,20.260833333333338
2012-03-30,15.17
2012-03-31,17.39083333333333
2012-04-01,17.459166666666665
2012-04-02,17.790434782608703
2012-04-03,19.133333333333333
2012-04-04,22.20833333333334
2012-04-05,17.834999999999997
2012-04-06,16.536666666666665
2012-04-07,17.937499999999996
2012-04-08,20.500000000000004
2012-04-09,20.05583333333333
2012-04-10,18.31333333333333
2012-04-11,14.296521739130435
2012-04-12,16.297500000000003
2012-04-13,18.1425
2012-04-14,20.294999999999998
2012-04-15,24.873333333333324
2012-04-16,27.230833333333337
2012-04-17,24.941666666666674
2012-04-18,18.99666666666668
2012-04-19,20.43166666666667
2012-04-20,21.593333333333334
2012-04-21,23.369999999999994
2012-04-22,16.263333333333332
2012-04-23,13.188333333333334
2012-04-24,16.94666666666667
2012-04-25,19.543333333333337
2012-04-26,20.431666666666665
2012-04-27,18.757499999999997
2012-04-28,15.443333333333333
2012-04-29,18.791666666666668
2012-04-30,19.03083333333333
2012-05-01,25.14666666666666
2012-05-02,23.13083333333333
2012-05-03,22.959999999999997
2012-05-04,25.727500000000003
2012-05-05,25.48833333333333
2012-05-06,23.06250000000001
2012-05-07,22.037500000000005
2012-05-08,23.84833333333334
2012-05-09,23.575
2012-05-10,20.739166666666666
2012-05-11,21.866666666666674
2012-05-12,23.13083333333333
2012-05-13,25.112499999999994
2012-05-14,23.50666666666666
2012-05-15,25.078333333333333
2012-05-16,26.103333333333325
2012-05-17,24.326666666666668
2012-05-18,23.130833333333342
2012-05-19,24.599999999999998
2012-05-20,25.454166666666662
2012-05-21,24.531666666666666
2012-05-22,25.215
2012-05-23,25.488333333333333
2012-05-24,26.854999999999993
2012-05-25,27.88
2012-05-26,28.392500000000013
2012-05-27,28.289999999999996
2012-05-28,29.212499999999995
2012-05-29,29.6225
2012-05-30,26.92333333333332
2012-05-31,27.879999999999995
2012-06-01,26.82083333333333
2012-06-02,23.91666666666667
2012-06-03,24.70249999999999
2012-06-04,24.497500000000002
2012-06-05,22.174166666666665
2012-06-06,22.720833333333342
2012-06-07,24.702499999999997
2012-06-08,26.615833333333338
2012-06-09,29.144166666666667
2012-06-10,29.793333333333337
2012-06-11,29.554166666666664
2012-06-12,26.786666666666665
2012-06-13,26.889166666666657
2012-06-14,26.58166666666666
2012-06-15,26.205833333333327
2012-06-16,25.898333333333326
2012-06-17,24.292500000000004
2012-06-18,23.301666666666666
2012-06-19,28.22166666666666
2012-06-20,32.082499999999996
2012-06-21,33.03916666666666
2012-06-22,31.877499999999994
2012-06-23,29.99833333333333
2012-06-24,30.47666666666667
2012-06-25,29.349166666666665
2012-06-26,25.86416666666666
2012-06-27,28.5975
2012-06-28,30.715833333333325
2012-06-29,34.20083333333333
2012-06-30,31.365
2012-07-01,33.44916666666667
2012-07-02,32.04833333333334
2012-07-03,32.01416666666666
2012-07-04,32.35583333333334
2012-07-05,33.9275
2012-07-06,33.961666666666666
2012-07-07,35.32833333333334
2012-07-08,33.7225
2012-07-09,29.144166666666667
2012-07-10,29.554166666666674
2012-07-11,29.38333333333334
2012-07-12,29.349166666666672
2012-07-13,29.998333333333335
2012-07-14,28.83666666666667
2012-07-15,30.579166666666662
2012-07-16,31.296666666666656
2012-07-17,33.55166666666667
2012-07-18,32.526666666666664
2012-07-19,31.569999999999997
2012-07-20,27.29916666666666
2012-07-21,24.429166666666678
2012-07-22,27.367500000000003
2012-07-23,30.40833333333333
2012-07-24,30.784166666666668
2012-07-25,29.690833333333334
2012-07-26,31.843333333333323
2012-07-27,32.04833333333333
2012-07-28,30.98916666666666
2012-07-29,29.588333333333335
2012-07-30,29.96416666666667
2012-07-31,29.24666666666667
2012-08-01,29.417500000000004
2012-08-02,30.852499999999996
2012-08-03,31.399166666666662
2012-08-04,32.526666666666664
2012-08-05,31.53583333333334
2012-08-06,30.852500000000003
2012-08-07,30.169166666666666
2012-08-08,30.75
2012-08-09,30.989166666666662
2012-08-10,29.349166666666665
2012-08-11,28.392499999999995
2012-08-12,28.73416666666667
2012-08-13,29.554166666666674
2012-08-14,29.793333333333333
2012-08-15,28.973333333333343
2012-08-16,29.485833333333332
2012-08-17,29.656666666666663
2012-08-18,27.81166666666667
2012-08-19,26.069166666666664
2012-08-20,26.069166666666664
2012-08-21,26.61583333333333
2012-08-22,27.367499999999996
2012-08-23,28.529166666666672
2012-08-24,28.80250000000001
2012-08-25,27.128333333333327
2012-08-26,26.78666666666666
2012-08-27,28.836666666666673
2012-08-28,29.861666666666668
2012-08-29,28.084999999999997
2012-08-30,28.97333333333334
2012-08-31,31.330833333333327
2012-09-01,30.886666666666667
2012-09-02,28.563333333333333
2012-09-03,29.007499999999997
2012-09-04,29.75916666666667
2012-09-05,30.203333333333333
2012-09-06,28.563333333333322
2012-09-07,28.83666666666667
2012-09-08,27.025833333333328
2012-09-09,25.01
2012-09-10,23.91666666666667
2012-09-11,23.677500000000006
2012-09-12,24.565833333333334
2012-09-13,25.112499999999994
2012-09-14,25.966666666666658
2012-09-15,24.941666666666674
2012-09-16,23.780000000000005
2012-09-17,23.81416666666667
2012-09-18,25.556666666666672
2012-09-19,22.6525
2012-09-20,22.41333333333333
2012-09-21,24.565833333333334
2012-09-22,26.649999999999995
2012-09-23,21.695833333333336
2012-09-24,21.080833333333334
2012-09-25,22.550000000000008
2012-09-26,26.034999999999993
2012-09-27,26.64999999999999
2012-09-28,25.385833333333338
2012-09-29,22.242500000000003
2012-09-30,21.593333333333334
2012-10-01,21.354166666666668
2012-10-02,24.224166666666672
2012-10-03,26.957499999999992
2012-10-04,26.957499999999996
2012-10-05,25.215
2012-10-06,22.720833333333335
2012-10-07,17.04916666666666
2012-10-08,15.716666666666663
2012-10-09,18.313333333333333
2012-10-10,21.080833333333334
2012-10-11,17.835000000000004
2012-10-12,17.9375
2012-10-13,16.126666666666665
2012-10-14,21.388333333333332
2012-10-15,23.028333333333336
2012-10-16,19.201666666666664
2012-10-17,18.689166666666665
2012-10-18,21.4225
2012-10-19,23.096666666666668
2012-10-20,19.85083333333333
2012-10-21,19.03083333333333
2012-10-22,19.987500000000004
2012-10-23,22.31083333333333
2012-10-24,24.087499999999995
2012-10-25,22.549999999999997
2012-10-26,22.379166666666666
2012-10-27,21.73
2012-10-28,19.577500000000004
2012-10-29,18.04
2012-10-30,13.045454545454545
2012-10-31,14.657499999999994
2012-11-01,14.999166666666662
2012-11-02,14.555
2012-11-03,14.076666666666663
2012-11-04,13.359166666666669
2012-11-05,13.085833333333333
2012-11-06,11.514166666666668
2012-11-07,12.12916666666667
2012-11-08,14.439130434782605
2012-11-09,14.828333333333335
2012-11-10,15.955833333333333
2012-11-11,17.254166666666666
2012-11-12,19.884999999999994
2012-11-13,14.076666666666673
2012-11-14,11.855833333333335
2012-11-15,13.188333333333334
2012-11-16,14.145000000000001
2012-11-17,13.325000000000003
2012-11-18,14.042500000000002
2012-11-19,15.614166666666662
2012-11-20,15.340833333333329
2012-11-21,14.486666666666666
2012-11-22,13.94
2012-11-23,15.101666666666668
2012-11-24,11.411666666666664
2012-11-25,10.079166666666667
2012-11-26,12.846666666666666
2012-11-27,11.958333333333334
2012-11-28,12.163333333333334
2012-11-29,11.515652173913043
2012-11-30,12.23166666666667
2012-12-01,12.23166666666667
2012-12-02,14.247500000000002
2012-12-03,18.552500000000006
2012-12-04,19.509166666666665
2012-12-05,17.971666666666664
2012-12-06,10.489166666666668
2012-12-07,13.154166666666667
2012-12-08,15.648333333333332
2012-12-09,15.750833333333333
2012-12-10,17.86916666666667
2012-12-11,14.48666666666667
2012-12-12,12.1975
2012-12-13,12.12916666666667
2012-12-14,11.548333333333337
2012-12-15,13.290833333333333
2012-12-16,14.862499999999997
2012-12-17,16.12666666666667
2012-12-18,16.844166666666666
2012-12-19,13.6325
2012-12-20,13.529999999999996
2012-12-21,13.39333333333334
2012-12-22,10.899166666666668
2012-12-23,10.079166666666667
2012-12-24,9.483478260869566
2012-12-25,11.943478260869567
2012-12-26,9.976666666666668
2012-12-27,10.420833333333334
2012-12-28,10.38666666666667
2012-12-29,10.386666666666667
2012-12-30,10.489166666666666
2012-12-31,8.849166666666667
